	kingdom	phylum	class	order	family	genus	species	count_tyrosinases	taxid	name	complete	completeSingle	completeDuplicated	fragmented	missing	total	lineageDb	score	proteomeCount	stdCdss	averageCdss	confidence	status
UP000198407	NA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas japonica	1	256466	Pseudomonas japonica	761	759	2	4	17	782	pseudomonadales_odb10	97	8664	0.0	0	0	Standard
UP000509591	NA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. ABC1	1	2748080	Pseudomonas sp. ABC1	770	769	1	0	12	782	pseudomonadales_odb10	98	8664	0.0	0	0	Outlier (low value)
UP000251762	NA	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. SDI	1	2170734	Pseudomonas sp. SDI	780	780	0	1	1	782	pseudomonadales_odb10	99	8664	0.0	0	0	Outlier (low value)
UP000033633	NA	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium halotolerans	1	265726	Photobacterium halotolerans	1404	1397	7	3	38	1445	vibrionales_odb10	97	209	0.0	0	0	Standard
UP000016895	NA	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio nigripulchritudo	1	28173	Vibrio nigripulchritudo	1439	1437	2	0	6	1445	vibrionales_odb10	99	6917	0.0	0	0	Close to standard (high value)
UP000016570	NA	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio proteolyticus	1	1219065	Vibrio proteolyticus NBRC 13287	1443	1443	0	1	1	1445	vibrionales_odb10	99	6917	0.0	0	0	Standard
UP000198575	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	Dokdonella immobilis	1	578942	Dokdonella immobilis	1123	1121	2	3	26	1152	xanthomonadales_odb10	97	132	0.0	0	0	Close to standard (high value)
UP000274358	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella choica	1	1927959	Dyella choica	1124	1121	3	4	24	1152	xanthomonadales_odb10	97	132	0.0	0	0	Close to standard (high value)
UP000199420	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Frateuria	Frateuria terrea	3	529704	Frateuria terrea	1139	1136	3	1	12	1152	xanthomonadales_odb10	98	132	0.0	0	0	Standard
UP000295293	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter	Tahibacter aquaticus	1	520092	Tahibacter aquaticus	1137	1135	2	3	12	1152	xanthomonadales_odb10	98	132	0.0	0	0	Outlier (high value)
UP000651326	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Luteimonas sp.	2	1873125	Luteimonas sp.	936	933	3	77	139	1152	xanthomonadales_odb10	87	2474	0.0	0	0	Close to standard (low value)
UP000060787	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter antibioticus	1	84531	Lysobacter antibioticus	1145	1142	3	5	2	1152	xanthomonadales_odb10	99	64	0.0	0	0	Close to standard (high value)
UP000646426	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter bugurensis	3	543356	Lysobacter bugurensis	1137	1136	1	1	14	1152	xanthomonadales_odb10	98	64	0.0	0	0	Standard
UP000029998	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter daejeonensis	1	1385517	Lysobacter daejeonensis GH1-9	1088	1087	1	7	57	1152	xanthomonadales_odb10	95	64	0.0	0	0	Close to standard (low value)
UP000030518	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter dokdonensis	3	1300345	Lysobacter dokdonensis DS-58	1123	1120	3	7	22	1152	xanthomonadales_odb10	98	64	0.0	0	0	Standard
UP000598502	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter sp.	1	72226	Lysobacter sp.	928	894	34	38	186	1152	xanthomonadales_odb10	83	64	0.0	0	0	Standard
UP000051738	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter sp. Root494	1	1736549	Lysobacter sp. Root494	1142	1142	0	0	10	1152	xanthomonadales_odb10	99	64	0.0	0	0	Standard
UP000269708	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	Vulcaniibacterium tengchongense	2	1273429	Vulcaniibacterium tengchongense	1146	1145	1	0	6	1152	xanthomonadales_odb10	99	2474	0.0	0	0	Close to standard (low value)
UP000636453	NA	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	Vulcaniibacterium thermophilum	3	1169913	Vulcaniibacterium thermophilum	1133	1132	1	2	17	1152	xanthomonadales_odb10	98	2474	0.0	0	0	Outlier (low value)
UP000293400	NA	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium	5	1977087	Pseudomonadota bacterium	154	145	9	27	38	219	proteobacteria_odb10	82	254	0.0	0	0	Outlier (high value)
UP000238196	NA	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium 228	1	2083153	Proteobacteria bacterium 228	217	216	1	0	2	219	proteobacteria_odb10	99	0	0.0	0	0	Unknown
UP000653894	NA	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus sp.	3	1971216	Oligoflexus sp.	161	159	2	9	49	219	proteobacteria_odb10	77	0	0.0	0	0	Unknown
UP000218209	NA	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	Porphyra	Porphyra umbilicalis	14	2786	Porphyra umbilicalis (Purple laver) (Red alga)	112	108	4	37	106	255	eukaryota_odb10	58	0	0.0	0	0	Unknown
UP000030680	NA	Rhodophyta	Bangiophyceae	Cyanidiales	Cyanidiaceae	Galdieria	Galdieria sulphuraria	1	130081	Galdieria sulphuraria (Red alga)	199	173	26	20	36	255	eukaryota_odb10	85	0	0.0	0	0	Unknown
UP000012073	NA	Rhodophyta	Florideophyceae	Gigartinales	Gigartinaceae	Chondrus	Chondrus crispus	1	2769	Chondrus crispus (Carrageen Irish moss) (Polymorpha crispa)	163	158	5	19	73	255	eukaryota_odb10	71	0	0.0	0	0	Unknown
UP000247409	NA	Rhodophyta	Florideophyceae	Gracilariales	Gracilariaceae	Gracilariopsis	Gracilariopsis chorda	3	448386	Gracilariopsis chorda	206	201	5	13	36	255	eukaryota_odb10	85	0	0.0	0	0	Unknown
UP000058925	NA	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	Candidatus Nitrosocosmicus oleophilus	2	1353260	Candidatus Nitrosocosmicus oleophilus	605	593	12	8	109	722	thaumarchaeota_odb10	84	0	0.0	0	0	Unknown
UP000452269	NA	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	NA	Nitrososphaeraceae archaeon	2	2169593	Nitrososphaeraceae archaeon	613	600	13	7	102	722	thaumarchaeota_odb10	85	0	0.0	0	0	Unknown
UP000608377	NA	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	NA	Opitutaceae bacterium	1	2006848	Opitutaceae bacterium	223	194	29	20	228	471	verrucomicrobia_odb10	51	36	0.0	0	0	Close to standard (low value)
UP000003688	NA	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobia subdivision 3	Pedosphaera	Pedosphaera parvula	1	320771	Pedosphaera parvula (strain Ellin514)	451	445	6	4	16	471	verrucomicrobia_odb10	96	30	0.0	0	0	Outlier (high value)
UP000321577	NA	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Brevifollis	Brevifollis gellanilyticus	2	748831	Brevifollis gellanilyticus	461	456	5	4	6	471	verrucomicrobia_odb10	98	59	0.0	0	0	Close to standard (high value)
UP000676169	NA	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter ambystomatis	1	2824561	Luteolibacter ambystomatis	465	460	5	2	4	471	verrucomicrobia_odb10	99	59	0.0	0	0	Standard
UP000501812	NA	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter luteus	1	2728835	Luteolibacter luteus	465	462	3	1	5	471	verrucomicrobia_odb10	98	59	0.0	0	0	Close to standard (high value)
UP000232323	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas eustigma	1	1157962	Chlamydomonas eustigma	1477	1395	82	10	32	1519	chlorophyta_odb10	97	0	0.0	0	0	Unknown
UP000006906	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas reinhardtii	1	3055	Chlamydomonas reinhardtii (Chlamydomonas smithii)	1503	1411	92	5	11	1519	chlorophyta_odb10	99	0	0.0	0	0	Unknown
UP000613740	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas schloesseri	1	2026947	Chlamydomonas schloesseri	1485	1436	49	13	21	1519	chlorophyta_odb10	98	0	0.0	0	0	Unknown
UP000612055	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	NA	Edaphochlamys	Edaphochlamys debaryana	1	47281	Edaphochlamys debaryana	1471	1385	86	22	26	1519	chlorophyta_odb10	98	0	0.0	0	0	Unknown
UP000236333	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Tetrabaenaceae	Tetrabaena	Tetrabaena socialis	1	47790	Tetrabaena socialis	939	911	28	277	303	1519	chlorophyta_odb10	80	0	0.0	0	0	Unknown
UP000075714	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Gonium	Gonium pectorale	2	33097	Gonium pectorale (Green alga)	1400	1389	11	69	50	1519	chlorophyta_odb10	96	0	0.0	0	0	Unknown
UP000747399	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox africanus	1	51714	Volvox africanus	1089	919	170	6	424	1519	chlorophyta_odb10	72	0	0.0	0	0	Unknown
UP000001058	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri	1	3068	Volvox carteri f. nagariensis	1468	1455	13	15	36	1519	chlorophyta_odb10	97	0	0.0	0	0	Unknown
UP000588193	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Scenedesmus	Scenedesmus sp. NREL 46B-D3	2	2650976	Scenedesmus sp. NREL 46B-D3	1416	1356	60	32	71	1519	chlorophyta_odb10	95	0	0.0	0	0	Unknown
UP000256970	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Tetradesmus	Tetradesmus obliquus	9	3088	Tetradesmus obliquus (Green alga) (Acutodesmus obliquus)	1409	1073	336	5	105	1519	chlorophyta_odb10	93	0	0.0	0	0	Unknown
UP000316726	Viridiplantae	Chlorophyta	Chloropicophyceae	Chloropicales	Chloropicaceae	Chloropicon	Chloropicon primus	1	1764295	Chloropicon primus	1389	1361	28	8	122	1519	chlorophyta_odb10	91	0	0.0	0	0	Unknown
UP000239899	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella sorokiniana	4	3076	Chlorella sorokiniana (Freshwater green alga)	1482	1349	133	9	28	1519	chlorophyta_odb10	98	0	0.0	0	0	Unknown
UP000008141	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Chlorella	Chlorella variabilis	1	554065	Chlorella variabilis (Green alga)	1411	1396	15	39	69	1519	chlorophyta_odb10	95	0	0.0	0	0	Unknown
UP000708148	Viridiplantae	Chlorophyta	Ulvophyceae	Bryopsidales	Ostreobiaceae	Ostreobium	Ostreobium quekettii	4	121088	Ostreobium quekettii	987	836	151	35	497	1519	chlorophyta_odb10	67	0	0.0	0	0	Unknown
UP000006727	Viridiplantae	Streptophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens	17	3218	Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens)	1432	18	1414	22	160	1614	embryophyta_odb10	90	0	0.0	0	0	Unknown
UP000822688	Viridiplantae	Streptophyta	Bryopsida	Pseudoditrichales	Ditrichaceae	Ceratodon	Ceratodon purpureus	9	3225	Ceratodon purpureus (Fire moss) (Dicranum purpureum)	1401	1010	391	37	176	1614	embryophyta_odb10	89	0	0.0	0	0	Unknown
UP000265515	Viridiplantae	Streptophyta	Charophyceae	Charales	Characeae	Chara	Chara braunii	16	69332	Chara braunii (Braun's stonewort)	307	278	29	49	69	425	viridiplantae_odb10	83	0	0.0	0	0	Unknown
UP000054558	Viridiplantae	Streptophyta	Klebsormidiophyceae	Klebsormidiales	Klebsormidiaceae	Klebsormidium	Klebsormidium nitens	6	105231	Klebsormidium nitens (Green alga) (Ulothrix nitens)	412	410	2	8	5	425	viridiplantae_odb10	98	0	0.0	0	0	Unknown
UP000001514	Viridiplantae	Streptophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella moellendorffii	16	88036	Selaginella moellendorffii (Spikemoss)	1253	204	1049	92	269	1614	embryophyta_odb10	83	0	0.0	0	0	Unknown
UP000652761	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Colocasia	Colocasia esculenta	5	4460	Colocasia esculenta (Wild taro) (Arum esculentum)	1875	1774	101	568	793	3236	liliopsida_odb10	75	0	0.0	0	0	Unknown
UP000663760	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Spirodela	Spirodela intermedia	7	51605	Spirodela intermedia (Intermediate duckweed)	2803	2693	110	278	155	3236	liliopsida_odb10	95	0	0.0	0	0	Unknown
UP000036987	Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina	9	29655	Zostera marina (Eelgrass)	2791	2717	74	261	184	3236	liliopsida_odb10	94	0	0.0	0	0	Unknown
UP000077755	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Daucus	Daucus carota	5	79200	Daucus carota subsp. sativus (Carrot)	1960	1867	93	116	250	2326	eudicots_odb10	89	0	0.0	0	0	Unknown
UP000797356	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Cocos	Cocos nucifera	3	13894	Cocos nucifera (Coconut palm)	1843	1683	160	455	938	3236	liliopsida_odb10	71	0	0.0	0	0	Unknown
UP000504607	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Elaeis	Elaeis guineensis	5	51953	Elaeis guineensis var. tenera (Oil palm)	3181	1747	1434	39	16	3236	liliopsida_odb10	99	0	0.0	0	0	Unknown
UP000228380	Viridiplantae	Streptophyta	Magnoliopsida	Arecales	Arecaceae	Phoenix	Phoenix dactylifera	7	42345	Phoenix dactylifera (Date palm)	3128	1577	1551	69	39	3236	liliopsida_odb10	98	0	0.0	0	0	Unknown
UP000236161	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Apostasia	Apostasia shenzhenica	8	1088818	Apostasia shenzhenica	2598	2554	44	470	168	3236	liliopsida_odb10	94	0	0.0	0	0	Unknown
UP000233837	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	Dendrobium catenatum	5	906689	Dendrobium catenatum	2380	2327	53	450	406	3236	liliopsida_odb10	87	0	0.0	0	0	Unknown
UP000829196	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium	Dendrobium nobile	6	94219	Dendrobium nobile (Orchid)	2917	2809	108	210	109	3236	liliopsida_odb10	96	0	0.0	0	0	Unknown
UP000636800	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Vanilla	Vanilla planifolia	6	51239	Vanilla planifolia (Vanilla)	2201	1952	249	528	507	3236	liliopsida_odb10	84	0	0.0	0	0	Unknown
UP000245207	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia annua	16	35608	Artemisia annua (Sweet wormwood)	2075	1320	755	52	199	2326	eudicots_odb10	91	0	0.0	0	0	Unknown
UP000243975	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara cardunculus	10	59895	Cynara cardunculus var. scolymus (Globe artichoke) (Cynara scolymus)	2006	1897	109	112	208	2326	eudicots_odb10	91	0	0.0	0	0	Unknown
UP000215914	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Helianthus	Helianthus annuus	14	4232	Helianthus annuus (Common sunflower)	2286	134	2152	8	32	2326	eudicots_odb10	98	0	0.0	0	0	Unknown
UP000235145	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca sativa	12	4236	Lactuca sativa (Garden lettuce)	2109	2023	86	39	178	2326	eudicots_odb10	92	0	0.0	0	0	Unknown
UP000326396	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Mikania	Mikania micrantha	14	192012	Mikania micrantha	1995	1452	543	81	250	2326	eudicots_odb10	89	0	0.0	0	0	Unknown
UP001153076	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Cactaceae	Carnegiea	Carnegiea gigantea	8	171969	Carnegiea gigantea	1773	1648	125	175	378	2326	eudicots_odb10	83	0	0.0	0	0	Unknown
UP000596660	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Chenopodium	Chenopodium quinoa	6	63459	Chenopodium quinoa (Quinoa)	2010	1086	924	89	227	2326	eudicots_odb10	90	0	0.0	0	0	Unknown
UP001155700	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Spinacia	Spinacia oleracea	5	3562	Spinacia oleracea (Spinach)	2155	1679	476	5	166	2326	eudicots_odb10	92	0	0.0	0	0	Unknown
UP000593562	Viridiplantae	Streptophyta	Magnoliopsida	Celastrales	Celastraceae	Tripterygium	Tripterygium wilfordii	4	458696	Tripterygium wilfordii (Thunder God vine)	2122	1748	374	87	117	2326	eudicots_odb10	94	0	0.0	0	0	Unknown
UP000325577	Viridiplantae	Streptophyta	Magnoliopsida	Cornales	Nyssaceae	Nyssa	Nyssa sinensis	6	561372	Nyssa sinensis	2022	1806	216	157	147	2326	eudicots_odb10	93	0	0.0	0	0	Unknown
UP000089565	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo	3	3656	Cucumis melo (Muskmelon)	2162	1556	606	5	159	2326	eudicots_odb10	93	0	0.0	0	0	Unknown
UP000321393	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo	5	1194695	Cucumis melo var. makuwa	1857	1814	43	140	329	2326	eudicots_odb10	85	0	0.0	0	0	Unknown
UP000029981	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis sativus	4	3659	Cucumis sativus (Cucumber)	2138	2096	42	93	95	2326	eudicots_odb10	95	0	0.0	0	0	Unknown
UP000504608	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucurbita	Cucurbita maxima	3	3661	Cucurbita maxima (Pumpkin) (Winter squash)	2292	1214	1078	3	31	2326	eudicots_odb10	98	0	0.0	0	0	Unknown
UP000504603	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Momordica	Momordica charantia	2	3673	Momordica charantia (Bitter gourd) (Balsam pear)	2253	1488	765	21	52	2326	eudicots_odb10	97	0	0.0	0	0	Unknown
UP001085076	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea zingiberensis	21	325984	Dioscorea zingiberensis	2938	2472	466	200	98	3236	liliopsida_odb10	96	0	0.0	0	0	Unknown
UP000241394	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	Actinidia	Actinidia chinensis	3	1590841	Actinidia chinensis var. chinensis (Chinese soft-hair kiwi)	2181	1652	529	57	88	2326	eudicots_odb10	96	0	0.0	0	0	Unknown
UP000585474	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	Actinidia	Actinidia rufa	4	165716	Actinidia rufa	1620	1264	356	281	425	2326	eudicots_odb10	81	0	0.0	0	0	Unknown
UP000626092	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	Rhododendron simsii	1	118357	Rhododendron simsii (Sims's rhododendron)	2067	1875	192	60	199	2326	eudicots_odb10	91	0	0.0	0	0	Unknown
UP000428333	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ericaceae	Rhododendron	Rhododendron williamsianum	2	262921	Rhododendron williamsianum	1696	1635	61	201	429	2326	eudicots_odb10	81	0	0.0	0	0	Unknown
UP000306102	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia sinensis	3	542762	Camellia sinensis var. sinensis	1640	1447	193	190	496	2326	eudicots_odb10	78	0	0.0	0	0	Unknown
UP000593564	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia sinensis	3	4442	Camellia sinensis (Tea)	1852	1699	153	141	333	2326	eudicots_odb10	85	0	0.0	0	0	Unknown
UP000694853	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Abrus	Abrus precatorius	3	3816	Abrus precatorius (Indian licorice) (Glycine abrus)	5265	3149	2116	8	93	5366	fabales_odb10	98	0	0.0	0	0	Unknown
UP000515211	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis duranensis	7	130453	Arachis duranensis (Wild peanut)	5234	3767	1467	26	106	5366	fabales_odb10	98	0	0.0	0	0	Unknown
UP000289738	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis hypogaea	11	3818	Arachis hypogaea (Peanut)	5106	969	4137	23	237	5366	fabales_odb10	95	0	0.0	0	0	Unknown
UP000075243	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cajanus	Cajanus cajan	5	3821	Cajanus cajan (Pigeon pea) (Cajanus indicus)	3081	3006	75	136	2149	5366	fabales_odb10	59	0	0.0	0	0	Unknown
UP000087171	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum	1	3827	Cicer arietinum (Chickpea) (Garbanzo)	5311	3830	1481	9	46	5366	fabales_odb10	99	0	0.0	0	0	Unknown
UP000008827	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	Glycine max	17	3847	Glycine max (Soybean) (Glycine hispida)	5322	1370	3952	13	31	5366	fabales_odb10	99	0	0.0	0	0	Unknown
UP000289340	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	Glycine soja	17	3848	Glycine soja (Wild soybean)	5310	1327	3983	19	37	5366	fabales_odb10	99	0	0.0	0	0	Unknown
UP000447434	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus albus	3	3870	Lupinus albus (White lupine) (Lupinus termis)	5007	3864	1143	86	273	5366	fabales_odb10	94	0	0.0	0	0	Unknown
UP000188354	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius	5	3871	Lupinus angustifolius (Narrow-leaved blue lupine)	4773	3705	1068	97	496	5366	fabales_odb10	90	0	0.0	0	0	Unknown
UP000002051	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Medicago	Medicago truncatula	4	3880	Medicago truncatula (Barrel medic) (Medicago tribuloides)	5287	4334	953	26	53	5366	fabales_odb10	99	0	0.0	0	0	Unknown
UP000000226	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Phaseolus	Phaseolus vulgaris	3	3885	Phaseolus vulgaris (Kidney bean) (French bean)	5271	4530	741	57	38	5366	fabales_odb10	99	0	0.0	0	0	Unknown
UP001058974	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Pisum	Pisum sativum	6	3888	Pisum sativum (Garden pea) (Lathyrus oleraceus)	5098	3574	1524	25	243	5366	fabales_odb10	95	0	0.0	0	0	Unknown
