	0	1	2	3	4	5	6	7	8	9	10	11
A0A158RAT2.1/371-558	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea					1KY3W@119089|Chromadorea
A0A1V9ZSP1.1/56-262	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A2R6VXG2.1/3-195	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GN68@35493|Streptophyta								3GN68@35493|Streptophyta
A0A8B6GUE4.1/2-178	2D57F@1|root	2SXMQ@2759|Eukaryota	3AT4F@33154|Opisthokonta	3C44D@33208|Metazoa	3DJXA@33213|Bilateria	40HEZ@6231|Nematoda	1M6P1@119089|Chromadorea	4153P@6236|Rhabditida				4153P@6236|Rhabditida
A0A8T1WA89.1/72-269	2CY4U@1|root	2S220@2759|Eukaryota	3Q8EC@4776|Peronosporales									3Q8EC@4776|Peronosporales
T0PYC1.1/57-264	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
T5AK82.1/4-163	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales					3TE7D@5125|Hypocreales
A0A421GCW4.1/14-195	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A8H6GIF2.1/16-123	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	204FN@147541|Dothideomycetes						204FN@147541|Dothideomycetes
A0A8J5UF44.1/16-123	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	204FN@147541|Dothideomycetes						204FN@147541|Dothideomycetes
M1BMS6.1/59-229	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GN68@35493|Streptophyta	44SRY@71274|asterids							44SRY@71274|asterids
A0A485LB67.1/164-375	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A135TNR4.1/81-247	2D731@1|root	2T41G@2759|Eukaryota	38XS3@33154|Opisthokonta	3PXBA@4751|Fungi	3RGBR@4890|Ascomycota	21KNT@147550|Sordariomycetes	1F274@1028384|Glomerellales					1F274@1028384|Glomerellales
A0A838VZZ2.1/72-206	COG2304@1|root	COG2304@2|Bacteria										COG2304@2|Bacteria
T0QV32.1/62-269	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A420J382.1/101-243	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A544Z8C5.1/73-240	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	41CBY@629295|Streptomyces griseus group								41CBY@629295|Streptomyces griseus group
A0A3M7H4E4.1/99-229	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	1ZZAY@147541|Dothideomycetes	3MGBX@451867|Dothideomycetidae					3MGBX@451867|Dothideomycetidae
A0A3R7WGA7.1/211-425	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A0N4VKH8.1/105-261	2CMMT@1|root	2QQWC@2759|Eukaryota	3AF02@33154|Opisthokonta	3CP4R@33208|Metazoa	3E58Z@33213|Bilateria	40RD4@6231|Nematoda	1M8HF@119089|Chromadorea					1M8HF@119089|Chromadorea
A0A7J8EV58.1/14-192	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	3JBMI@40674|Mammalia	4KTDH@9397|Chiroptera			4KTDH@9397|Chiroptera
A0A076JQI5.1/188-357	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria							3CU5R@33213|Bilateria
W4HDG1.1/75-279	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A815XYA0.1/100-352	28UM2@1|root	2RXVS@2759|Eukaryota	39K68@33154|Opisthokonta	3Q4J9@4751|Fungi	3RMT3@4890|Ascomycota	21RYB@147550|Sordariomycetes						21RYB@147550|Sordariomycetes
A0A8N5I073.1/183-423	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	48A02@7711|Chordata	48W7F@7742|Vertebrata	4GNM6@8782|Aves				4GNM6@8782|Aves
A0A7J5YRP0.1/187-391	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	484X9@7711|Chordata	491XK@7742|Vertebrata	49SQZ@7898|Actinopterygii				49SQZ@7898|Actinopterygii
A0A066UZ70.1/90-312	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
A0A0P1AY18.1/55-258	2CZT1@1|root	2SBJP@2759|Eukaryota	3Q7PV@4776|Peronosporales									3Q7PV@4776|Peronosporales
A0A3N4KYW5.1/169-390	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
Q5TLV0.1/5-174	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	4A237@7898|Actinopterygii				4A237@7898|Actinopterygii
A0A1V6T2W4.1/165-378	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota							3QS74@4890|Ascomycota
A0A2N5TV63.1/232-421	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota							3V15M@5204|Basidiomycota
A0A6J8A749.1/138-314	2D57F@1|root	2SXMQ@2759|Eukaryota	3AT4F@33154|Opisthokonta	3C44D@33208|Metazoa	3DJXA@33213|Bilateria	40HEZ@6231|Nematoda	1M6P1@119089|Chromadorea	4153P@6236|Rhabditida				4153P@6236|Rhabditida
A0A8C2ZAF4.1/171-366	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	49AKX@7742|Vertebrata	49RZN@7898|Actinopterygii				49RZN@7898|Actinopterygii
A0A8S2UST1.1/100-352	28UM2@1|root	2RXVS@2759|Eukaryota	39K68@33154|Opisthokonta	3Q4J9@4751|Fungi	3RMT3@4890|Ascomycota	21RYB@147550|Sordariomycetes						21RYB@147550|Sordariomycetes
A0A6H1CAA7.1/52-236	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A8T1WD51.1/81-283	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
M7SFL8.1/35-199	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi								3NXY8@4751|Fungi
A0A8H3WRY4.1/164-381	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
A0A6J1BLU4.1/105-305	2CNF5@1|root	2QVTH@2759|Eukaryota	37KQF@33090|Viridiplantae	3GCJZ@35493|Streptophyta								3GCJZ@35493|Streptophyta
Q5TLV1.1/5-174	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	4A237@7898|Actinopterygii				4A237@7898|Actinopterygii
A0A7S1A6W1.1/85-325	2CZRH@1|root	2SBDH@2759|Eukaryota										2SBDH@2759|Eukaryota
K3X1M0.1/48-276	2CWMS@1|root	2RUV6@2759|Eukaryota	1MAB6@121069|Pythiales									1MAB6@121069|Pythiales
A0A3D0DS56.1/84-303	2DBCY@1|root	2Z8GH@2|Bacteria	1R1RQ@1224|Proteobacteria	2VX5Y@28216|Betaproteobacteria	47873@75682|Oxalobacteraceae							47873@75682|Oxalobacteraceae
A0A672ML46.1/200-386	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	48A02@7711|Chordata	48W7F@7742|Vertebrata	49X1H@7898|Actinopterygii				49X1H@7898|Actinopterygii
A0A8C7WWJ7.1/173-364	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	48812@7711|Chordata	494CV@7742|Vertebrata	4A237@7898|Actinopterygii				4A237@7898|Actinopterygii
A0A8H3WF38.1/1-143	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	21E9C@147550|Sordariomycetes						21E9C@147550|Sordariomycetes
A0A6V7TZH9.1/137-327	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40FEA@6231|Nematoda	1KY3W@119089|Chromadorea					1KY3W@119089|Chromadorea
A0A6G0QFF2.1/21-221	2CS0B@1|root	2R9W4@2759|Eukaryota	3Q8KI@4776|Peronosporales									3Q8KI@4776|Peronosporales
A0A4U0W0N8.1/6-144	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NZ92@4751|Fungi	3QNCN@4890|Ascomycota	20ZJC@147548|Leotiomycetes						20ZJC@147548|Leotiomycetes
A0A6A3HLB0.1/21-221	2CS0B@1|root	2R9W4@2759|Eukaryota	3Q8KI@4776|Peronosporales									3Q8KI@4776|Peronosporales
A0A5B0PF51.1/58-245	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota							3V15M@5204|Basidiomycota
A0A8H5JSZ0.1/29-144	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0PT@4751|Fungi	3QTI0@4890|Ascomycota	204FN@147541|Dothideomycetes						204FN@147541|Dothideomycetes
A0A6A3Q4B5.1/21-221	2CS0B@1|root	2R9W4@2759|Eukaryota	3Q8KI@4776|Peronosporales									3Q8KI@4776|Peronosporales
A0A4Q4X8B5.1/58-231	28UM2@1|root	2RYJI@2759|Eukaryota	39SPN@33154|Opisthokonta	3NZ79@4751|Fungi	3QSFQ@4890|Ascomycota	21P0W@147550|Sordariomycetes						21P0W@147550|Sordariomycetes
A0A421ESP4.1/97-278	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A8J4S3K7.1/97-278	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
W4H234.1/154-366	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
A0A672MGC5.1/200-386	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	48A02@7711|Chordata	48W7F@7742|Vertebrata	49X1H@7898|Actinopterygii				49X1H@7898|Actinopterygii
A0A7J8MBU9.1/2-166	2CNF5@1|root	2QVTH@2759|Eukaryota	37KQF@33090|Viridiplantae	3GCJZ@35493|Streptophyta								3GCJZ@35493|Streptophyta
A0A8S3U769.1/13-158	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria							3CU5R@33213|Bilateria
A0A0B7FSE1.1/90-260	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3P1MK@4751|Fungi	3V3KE@5204|Basidiomycota	22DXG@155619|Agaricomycetes	3H86X@355688|Agaricomycetes incertae sedis					3H86X@355688|Agaricomycetes incertae sedis
A0A1Y2HSP2.1/58-228	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3NYT3@4751|Fungi								3NYT3@4751|Fungi
A0A7K2P6M6.1/30-187	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A024TN69.1/57-263	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A8U0BYH4.1/155-319	2CMMT@1|root	2QQWC@2759|Eukaryota	3AF02@33154|Opisthokonta	3CP4R@33208|Metazoa	3E58Z@33213|Bilateria	40RD4@6231|Nematoda	1M8HF@119089|Chromadorea					1M8HF@119089|Chromadorea
T0Q7G0.1/58-265	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A485LBT7.1/98-309	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A6G0X2P4.1/366-557	29DZU@1|root	2S31Y@2759|Eukaryota										2S31Y@2759|Eukaryota
O97885.1/5-219	2CMS5@1|root	2QRNA@2759|Eukaryota	39R7T@33154|Opisthokonta	3BG6W@33208|Metazoa	3CW4D@33213|Bilateria	484X9@7711|Chordata	491XK@7742|Vertebrata	3JDSC@40674|Mammalia	4J3KF@91561|Cetartiodactyla			4J3KF@91561|Cetartiodactyla
A0A8H4Y5T0.1/98-227	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi	3QR9K@4890|Ascomycota	217JB@147550|Sordariomycetes	3TIFH@5125|Hypocreales	1FX20@110618|Nectriaceae				1FX20@110618|Nectriaceae
A0A4P9YSI1.1/56-210	29DZU@1|root	2S31Y@2759|Eukaryota	3A4NI@33154|Opisthokonta	3Q5J5@4751|Fungi								3Q5J5@4751|Fungi
A0A8H6JAR9.1/77-286	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3PA8K@4751|Fungi	3QSMJ@4890|Ascomycota	217ZQ@147550|Sordariomycetes	1F19P@1028384|Glomerellales					1F19P@1028384|Glomerellales
A0A8T0LKJ4.1/296-477	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
H3GCI8.1/76-278	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
A0A1S3BFK3.1/191-348	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A5A7UPD3.1/191-348	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A6A3PYG5.1/56-234	2D0XE@1|root	2SFWB@2759|Eukaryota	3Q8J9@4776|Peronosporales									3Q8J9@4776|Peronosporales
A0A519QLV8.1/12-177	28UM2@1|root	2Z83Y@2|Bacteria										2Z83Y@2|Bacteria
A0A8H5RAL4.1/14-161	29DZU@1|root	2S31Y@2759|Eukaryota	3A4NI@33154|Opisthokonta	3Q5J5@4751|Fungi	3RNJW@4890|Ascomycota	21RY7@147550|Sordariomycetes	3TUSB@5125|Hypocreales	1FZSW@110618|Nectriaceae				1FZSW@110618|Nectriaceae
A0A6A3GQY2.1/23-220	2CY4U@1|root	2S220@2759|Eukaryota	3Q8EC@4776|Peronosporales									3Q8EC@4776|Peronosporales
A0A8U0C0J3.1/144-323	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria	40D73@6231|Nematoda	1KYV1@119089|Chromadorea	40ZXF@6236|Rhabditida				40ZXF@6236|Rhabditida
A0A8U0BZL2.1/144-322	28J2M@1|root	2QRET@2759|Eukaryota	38F0S@33154|Opisthokonta	3BGBA@33208|Metazoa	3CU5R@33213|Bilateria							3CU5R@33213|Bilateria
A0A7C8R362.1/283-488	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3Q5NT@4751|Fungi	3RNQU@4890|Ascomycota							3RNQU@4890|Ascomycota
K3V6C2.1/152-368	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
K3X3G4.1/70-267	2CZ86@1|root	2S903@2759|Eukaryota	1MB75@121069|Pythiales									1MB75@121069|Pythiales
G4ZF58.1/63-256	28KCC@1|root	2QSTB@2759|Eukaryota	3QF60@4776|Peronosporales									3QF60@4776|Peronosporales
A0A1Y1W4W0.1/4-147	2CZ49@1|root	2S8BM@2759|Eukaryota	3AA2X@33154|Opisthokonta	3PF3X@4751|Fungi								3PF3X@4751|Fungi
A0A6A3GT16.1/23-220	2CY4U@1|root	2S220@2759|Eukaryota	3Q8EC@4776|Peronosporales									3Q8EC@4776|Peronosporales
A0A6A4B3R7.1/23-220	2CY4U@1|root	2S220@2759|Eukaryota	3Q8EC@4776|Peronosporales									3Q8EC@4776|Peronosporales
A7RKE4.1/144-323	KOG3544@1|root	KOG3544@2759|Eukaryota	3ADZC@33154|Opisthokonta									3ADZC@33154|Opisthokonta
A0A397D945.1/154-358	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A3R7CFL8.1/154-358	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A418CC15.1/154-358	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A7S8I246.1/21-265	28UM2@1|root	2RF7P@2759|Eukaryota	39WG9@33154|Opisthokonta	3NYSY@4751|Fungi	3QPP6@4890|Ascomycota	21PXD@147550|Sordariomycetes	3THMJ@5125|Hypocreales					3THMJ@5125|Hypocreales
A0A074SDG0.1/64-255	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3W87R@5338|Agaricales					3W87R@5338|Agaricales
X8JBW1.1/64-255	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3W87R@5338|Agaricales					3W87R@5338|Agaricales
A0A0N0RYX6.1/3-240	28UM2@1|root	2RF7P@2759|Eukaryota	39WG9@33154|Opisthokonta	3NYSY@4751|Fungi	3QSES@4890|Ascomycota							3QSES@4890|Ascomycota
H3GR62.1/65-276	28KCC@1|root	2QSTB@2759|Eukaryota	3QF60@4776|Peronosporales									3QF60@4776|Peronosporales
A0A397FW77.1/261-465	28J2M@1|root	2QRET@2759|Eukaryota										2QRET@2759|Eukaryota
A0A067BZH5.1/59-266	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A254UH84.1/42-253	28UM2@1|root	2RXVS@2759|Eukaryota	39K68@33154|Opisthokonta	3Q4J9@4751|Fungi	3RMT3@4890|Ascomycota	20MPS@147545|Eurotiomycetes						20MPS@147545|Eurotiomycetes
A0A2P4X136.1/72-254	28KCC@1|root	2QSTB@2759|Eukaryota	3QCZS@4776|Peronosporales									3QCZS@4776|Peronosporales
A0A5C6GLB4.1/93-273	29DZU@1|root	2S31Y@2759|Eukaryota	39XPJ@33154|Opisthokonta	3P194@4751|Fungi	3QTFF@4890|Ascomycota	217K8@147550|Sordariomycetes	3TSEC@5125|Hypocreales					3TSEC@5125|Hypocreales
A0A8E2F7C8.1/66-285	28UM2@1|root	2RF7P@2759|Eukaryota	39WG9@33154|Opisthokonta	3NYSY@4751|Fungi	3QPP6@4890|Ascomycota	21PXD@147550|Sordariomycetes	3THMJ@5125|Hypocreales					3THMJ@5125|Hypocreales
A0A8E2JUZ8.1/1-159	29DZU@1|root	2S31Y@2759|Eukaryota	39XPJ@33154|Opisthokonta	3P194@4751|Fungi	3QTFF@4890|Ascomycota							3QTFF@4890|Ascomycota
A0A1Q8RQN6.1/90-237	29DZU@1|root	2S31Y@2759|Eukaryota	39XPJ@33154|Opisthokonta	3P194@4751|Fungi	3QTFF@4890|Ascomycota	217K8@147550|Sordariomycetes	1F1UQ@1028384|Glomerellales					1F1UQ@1028384|Glomerellales
A0A395S427.1/162-393	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
A0A1L7VU15.1/1-155	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi	3QR9K@4890|Ascomycota	217JB@147550|Sordariomycetes						217JB@147550|Sordariomycetes
A0A6G0WG51.1/59-273	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A5N6BWN4.1/73-240	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria	41CBY@629295|Streptomyces griseus group								41CBY@629295|Streptomyces griseus group
A0A0A2VDR5.1/76-299	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	3TE7D@5125|Hypocreales					3TE7D@5125|Hypocreales
W3XEG4.1/64-225	29DZU@1|root	2S31Y@2759|Eukaryota	39YC6@33154|Opisthokonta	3P0K3@4751|Fungi	3QSS6@4890|Ascomycota	214BI@147550|Sordariomycetes						214BI@147550|Sordariomycetes
A0A1Y2MDF2.1/8-151	29DZU@1|root	2RM4B@2759|Eukaryota	39X15@33154|Opisthokonta	3NVC7@4751|Fungi	3QKJG@4890|Ascomycota	20DK8@147545|Eurotiomycetes	3S6FG@5042|Eurotiales					3S6FG@5042|Eurotiales
A0A2N3N0Y1.1/14-121	29NNQ@1|root	2RVZM@2759|Eukaryota	3AFQ8@33154|Opisthokonta	3PAN3@4751|Fungi	3QM4T@4890|Ascomycota	2187R@147550|Sordariomycetes	3UB85@5139|Sordariales	3HCEV@35718|Chaetomiaceae				3HCEV@35718|Chaetomiaceae
A0A8K1FHV1.1/63-262	2CY4U@1|root	2S220@2759|Eukaryota	1MKB3@121069|Pythiales									1MKB3@121069|Pythiales
A0A8H5DLD2.1/66-227	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi	3QR9K@4890|Ascomycota	217JB@147550|Sordariomycetes	3TIFH@5125|Hypocreales	1FRBP@110618|Nectriaceae				1FRBP@110618|Nectriaceae
A0A1B7XSW6.1/76-221	28UM2@1|root	2R1BY@2759|Eukaryota	38KCV@33154|Opisthokonta	3NXY8@4751|Fungi	3QSRY@4890|Ascomycota	216ZN@147550|Sordariomycetes	1EV7R@1028384|Glomerellales					1EV7R@1028384|Glomerellales
A0A6V7X5C5.1/120-311	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3BYPD@33208|Metazoa	3DE3V@33213|Bilateria	40FFI@6231|Nematoda	1KXJA@119089|Chromadorea					1KXJA@119089|Chromadorea
M4C4I8.1/47-250	KOG0613@1|root	KOG0613@2759|Eukaryota										KOG0613@2759|Eukaryota
A0A3R8D824.1/60-261	28KCC@1|root	2QSTB@2759|Eukaryota										2QSTB@2759|Eukaryota
A0A8B6Y3Y6.1/1-187	2CZ49@1|root	2S8BM@2759|Eukaryota	3AA2X@33154|Opisthokonta	3CNWI@33208|Metazoa								3CNWI@33208|Metazoa
A0A8H8SLB6.1/77-195	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V15M@5204|Basidiomycota	226DN@155619|Agaricomycetes	3H10G@355688|Agaricomycetes incertae sedis					3H10G@355688|Agaricomycetes incertae sedis
W3VU69.1/334-532	29DZU@1|root	2RM4B@2759|Eukaryota	39XMX@33154|Opisthokonta	3NX6H@4751|Fungi	3V7P9@5204|Basidiomycota	3MZEB@452284|Ustilaginomycotina						3MZEB@452284|Ustilaginomycotina
L8WEF7.1/230-459	28J2M@1|root	2QRET@2759|Eukaryota	39UHZ@33154|Opisthokonta	3NXHW@4751|Fungi	3QR9K@4890|Ascomycota	217JB@147550|Sordariomycetes	3TIFH@5125|Hypocreales	1FX20@110618|Nectriaceae				1FX20@110618|Nectriaceae
W9YYG2.1/47-261	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
A0A395S4M8.1/154-369	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
X0LE01.1/158-372	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
A0A2K2CAL2.1/74-229	28NRM@1|root	2QVBP@2759|Eukaryota	37QAQ@33090|Viridiplantae	3GD2R@35493|Streptophyta	4JF61@91835|fabids							4JF61@91835|fabids
A0A1U9ZYN5.1/35-225	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A2P9IVC1.1/35-225	COG2304@1|root	COG2304@2|Bacteria	2GJRP@201174|Actinobacteria									2GJRP@201174|Actinobacteria
A0A8H6LBS9.1/158-372	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
F9G0F0.1/158-372	28I5G@1|root	2QU7D@2759|Eukaryota	38DZ0@33154|Opisthokonta	3P17B@4751|Fungi	3QS74@4890|Ascomycota	21DNM@147550|Sordariomycetes	3TJZ8@5125|Hypocreales	1FW1H@110618|Nectriaceae				1FW1H@110618|Nectriaceae
