DATASET_DOMAINS
SEPARATOR COMMA
DATASET_LABEL,Domains
A0A9W9EJT1,1401,HH|871|1092|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A9W9EVY9,827,HH|67|441|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A9W9EXD0,390
A0A9W9F523,416
A0A9W9F5W4,135
A0A9W9F5X8,178
A0A9W9F9P6,546
A0A9W9FEI0,814
A0A9W9FGB9,350
A0A9W9FPD6,384
A0A9W9FYQ5,372
A0A9W9G6A9,854
A0A9W9GLG0,271
A0A9W9GZM8,329
A0A9W9H0G7,807
A0A9W9HCH3,402
A0A9W9HKK0,841
A0A9W9I0C8,363
A0A9W9I4A4,404
A0A9W9I7I3,334
A0A9W9ICD9,411
A0A9W9IRY5,355
A0A9W9K980,671,HH|66|379|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|470|604|#f2b365|PF18132_Tyosinase C-terminal domain
A0A9W9KHA6,411
A0A9W9KQ89,358
A0A9W9KVU4,360
A0A9W9L8K5,833
A0A9W9LFN6,352
A0A9W9LGF4,291
A0A9W9LNB7,251
A0A9W9LP25,1097,HH|587|655|#dba602|PF13450_NAD(P)-binding Rossmann-like domain,HH|148|379|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A9W9LT61,836
A0A9W9LWM2,384
A0A9W9N1S5,325
A0A9W9NGR8,785
A0A9W9NW18,808
A0A9W9P2T6,213
A0A9W9P5C6,337
A0A9W9P8I5,334
A0A9W9PRL5,396
A0A9W9PSV7,357
A0A9W9Q612,826
A0A9W9QHI7,370
A0A9W9QJG2,392
A0A9W9QKL9,411
A0A9W9QPK0,327
A0A9W9QPS8,392
A0A9W9QQ36,393
A0A9W9R1E7,359
A0A9W9REJ0,424
A0A9W9RKR2,359
A0A9W9RTH9,358
A0A9W9RXP9,357
A0A9W9SAV8,342
A0A9W9SI09,293
A0A9W9TGV0,400
A0A9W9UJR9,411
A0A9W9UKW6,826
A0A9W9V833,353
A0A9W9V902,410
A0A9W9VAU9,362
A0A9W9VBH4,811
A0A9W9VFI7,343
A0A9W9VK00,361
A0A9W9VMQ4,363
A0A9W9VQP3,232
A0A9W9VX18,281
A0A9W9W781,818
A0A9W9W8Y3,346,HH|63|269|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A9W9WHE0,966
A0A9W9WI57,367
A0A9W9WQE3,766
A0A9W9XI78,436
A0A9W9XIS7,255
A0A9W9XIV4,302
A0A9W9Y485,363
A0A9X0AFE6,117,HH|26|117|#b2b1b3|PF00264_Common central domain of tyrosinase
A0A9X0AFN1,671
A0A9X0AKT3,639
A0A9X0AKU8,363
A0A9X0ASC0,279
A0A9X0ASR5,562
A0A9X0ATH4,352
A0A9X0AVS6,347
A0A9X0AWT8,380
A0A9X0AXG5,359
A0A9X0B6T6,118
A0A9X0B7D7,414
A0A9X0B8V7,393
A0A9X0BDN5,805
A0A9X0BLC2,378
A0A9X0BRX4,815
A0A9X0BTF6,410
A0A9X0BU96,368
A0A9X0BXG8,284
A0A9X0C3W0,168
A0A9X0C4D4,660
A0A9X0C4Y4,407
A0A9X0C7S2,307
A0A9X0DIJ8,193
A0A9X0DPC2,582
A0A9X0DR84,594
A0A9X9MJ74,584
A0A9X9ML18,617
A0A9X9ML42,619
A0ZXZ4,561
A1C4G0,351
A1CCY9,383
A1CDX9,327
A1CIU9,378
A1CVG0,348
A1CVX2,348
A1D120,595
A1DJF5,383
A2Q9V3,406
A2QFP6,383
A2QTR2,365
A2QUC2,394
A2QYL5,643
A2R6E6,344
A2RBK8,442
A6QTI5,327
A6R210,730
A6R3Q4,636
A6R3X8,379
A6R6D8,886,HH|60|334|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|444|574|#f2b365|PF18132_Tyosinase C-terminal domain
A6R858,438
A6RE01,811
A7BHQ9,625
A7DZQ9,630
A7E8E8,602,HH|83|335|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|432|547|#f2b365|PF18132_Tyosinase C-terminal domain
A7EHD3,593
A7F6Y4,636
A7FA30,672
A7UWM5,396
A7UX66,402
A8MZV5,346
A8MZX9,304
A8N3D8,377
A8N3K9,379
A8N3S0,364
A8N4B1,951,HH|129|348|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|775|814|#53d261|PF01753_MYND finger
A8N4B2,397
A8N4N8,358
A8N4N9,345
A8N991,408
A8NBL1,380
A8NDI8,392
A8NDK0,368,HH|27|158|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|217|235|#b2b1b3|PF00264_Common central domain of tyrosinase
A8NKU3,339
A8NL26,377
A8NQE7,371
A8NSL2,638,HH|65|339|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|436|556|#f2b365|PF18132_Tyosinase C-terminal domain
A8P1K6,354
A8P1Q9,336
B0DMA1,586
B0DMX0,559
B0DNR7,343
B0XPC0,616
B0XX11,383
B2A910,690,HH|152|403|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|540|663|#f2b365|PF18132_Tyosinase C-terminal domain
B2AB03,643
B2ACB0,351
B2ALA7,361
B2AM93,455
B2AMC1,332
B2ANC0,341
B2ANG5,230
B2AP35,427
B2API2,362,HH|102|279|#b2b1b3|PF00264_Common central domain of tyrosinase
B2ARH2,602
B2ARY3,319
B2ATH2,367,HH|93|307|#b2b1b3|PF00264_Common central domain of tyrosinase
B2AU58,634
B2B1L7,455
B2B2Q9,364
B2VU03,190
B2VW57,674
B2VWU0,306
B2VWX3,360
B2VXX3,750
B2VY53,623
B2VY84,412
B2W5B6,285
B2WDF2,579
B2WG41,417
B2WH32,295
B2WLF0,369
B6H6P3,367
B6HE51,840
B6HML8,815
B6HTY5,552
B6HUM2,410
B6Q7X0,414
B6Q8Y2,408
B6QJ94,631
B7VEU9,630
B7VEV0,630
B8M2A0,266
B8MG02,408
B8MQC5,626
B8N681,387
B8N8P3,660
B8NFI8,390
B8NGS3,350
B8NIJ9,408
B8NJ95,616
B8NM74,358
B8NN93,515
B8NQN4,295
B8NWK1,341
C0NAP3,638
C0NAT6,379
C0NCL7,758
C0NHD4,801
C0NWD7,438
C0NXG2,797
C0P0J4,291
C0S1R0,650
C0S1Y4,365
C0S1Z6,724
C0S4L6,426
C0S5Z4,816
C0S784,375
C1FZ29,426
C1G320,816
C1G969,724
C1GA49,649
C1GAC7,365
C1GPY5,375
C1GQA4,655,HH|74|314|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|481|592|#f2b365|PF18132_Tyosinase C-terminal domain
C1GR79,728
C1H6P8,816
C1H759,447,HH|140|389|#b2b1b3|PF00264_Common central domain of tyrosinase
C1HDH9,365
C1L3G6,539
C4JFV7,383
C4JN15,309
C4JUP3,334
C4JXS4,411
C4JZU9,592
C4V831,213
C5FTV9,642
C5G6H2,408
C5GF31,748
C5GH85,360
C5GUP4,800
C5GWL0,852
C5PBC3,663,HH|76|317|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|460|573|#f2b365|PF18132_Tyosinase C-terminal domain
C5PDS4,414
C5PED9,387
C6H469,379
C6H4P2,638
C6H6I9,800
C6H8D1,797
C6HBX1,423
C6HEW0,347
C6HJE9,749
C7FF04,576
C7FF05,611
C7YJR3,608
C7YL06,739
C7YYG0,600
C7Z1V0,403
C7Z2S7,711
C7Z456,376
C7Z595,566
C7ZKA7,495
C8V037,369
C9SBK6,403
C9SDX6,237
C9SL09,341
C9SQM7,211
C9STD4,569
C9SWR4,524,HH|73|302|#b2b1b3|PF00264_Common central domain of tyrosinase
C9SZ82,422
D4AWG7,500
D4CZZ8,626
D5G590,351
D5GIK5,964
D5GIM5,309
D5GL91,604
D6RL64,615
D8QCT3,369
D9CIE5,197
D9CIE6,159
D9CIE7,157
D9CIE8,157
D9CIE9,163
E2L3W4,192
E2L544,93
E2LJ57,203
E2LSZ0,302
E2LTG2,210
E2LVF4,383
E3KN59,396
E3KSA5,367,HH|127|311|#b2b1b3|PF00264_Common central domain of tyrosinase
E3L5F5,446
E3L5F6,341
E3Q5S1,410
E3Q7T1,344
E3QED9,618
E3QME9,376
E3QP00,761
E3QRP6,558
E3QSW1,387
E3QW88,679
E3QWQ8,370
E3QXK9,414
E3QYK1,329
E3QZR8,703
E3R0G6,288
E3RCR4,412
E3REK7,775
E3RGL7,340
E3RHL6,418
E3RKW5,579
E3RVZ3,360
E3RX72,746
E3RZD3,733
E3S522,417
E3S6W3,387
E3S9R1,371
E4V2N9,634
E4ZJC6,258
E4ZJC7,102
E4ZP18,382
E4ZRT2,420
E4ZW06,596
E5A169,386
E5A3G2,748
E5A901,415
E5A937,394
E6ZRP4,718
E6ZTH8,371
E6ZYG7,331
E9D1H2,375
E9DG81,411
E9DGK7,663
E9DYM0,533
E9DZA8,602
E9E1B7,610,HH|58|325|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|503|578|#f2b365|PF18132_Tyosinase C-terminal domain
E9E768,351
E9EDL0,530
E9EQ45,537
E9F624,611
E9F8C4,791
E9F8D5,337
E9F8S4,381
E9FAB7,314
E9FCM3,362
E9FE31,248
F0UB83,438
F0UD64,782
F0UIE3,749
F0UIU7,638
F0UJE7,379
F0ULW7,305
F0UV06,809
F0X9F8,508
F0X9X8,779,HH|265|562|#b2b1b3|PF00264_Common central domain of tyrosinase
F0XBD1,399
F0XF66,827,HH|583|771|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|255|315|#54188e|PF12796_Ankyrin repeats (3 copies),HH|367|394|#a407a2|PF00023_Ankyrin repeat
F0XML8,468
F0XQM3,614
F0XSM6,401
F0XST1,759
F0XSV5,347
F2PWT3,634
F2S706,634
F2T1L8,360
F2T308,642
F2T449,731
F2TDI1,439
F2TEF5,324
F2TQ63,800
F4NVT9,567
F4NWE6,493,HH|67|238|#b2b1b3|PF00264_Common central domain of tyrosinase
F4P2Z0,403
F4P543,464
F4P661,349
F4P662,642
F4P663,766,HH|368|550|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|81|115|#186068|PF00187_Chitin recognition protein,HH|138|172|#186068|PF00187_Chitin recognition protein,HH|22|56|#186068|PF00187_Chitin recognition protein,HH|195|229|#186068|PF00187_Chitin recognition protein,HH|256|291|#186068|PF00187_Chitin recognition protein
F4P7Q7,457
F4PBI8,519
F4PBL1,471,HH|86|269|#b2b1b3|PF00264_Common central domain of tyrosinase
F4PFF7,559
F4PG32,272
F4R2X4,107
F4RJH1,344
F4RSC5,143
F4RTV5,370
F4RZD6,382
F4S769,306
F4S770,348
F4S9C3,321
F7VJX0,383
F7VLZ9,699
F7VQW2,671
F7VR09,335
F7VR94,388
F7VSJ1,383
F7W1C8,401
F7W1H1,398
F7W5R2,261
F7W5Z8,381,HH|101|292|#b2b1b3|PF00264_Common central domain of tyrosinase
F7WBH3,339
F8MS55,406
F8MSD1,392
F8MTH7,396
F8MV64,733
F8MZA8,685
F8N0H0,643
F8N1T9,391
F8NNY5,684
F8NPE2,557
F8P749,414
F8PR61,684
F8PRB7,542
F8Q848,127
F8Q849,206
F9F1K9,1025,HH|111|347|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|578|934|#b019d8|PF07690_Major Facilitator Superfamily
F9F1M7,264
F9F990,306
F9F9P2,880,HH|99|303|#b2b1b3|PF00264_Common central domain of tyrosinase
F9FH57,324
F9FIU1,401
F9FL94,572
F9FMU5,403
F9FST0,371
F9FVP0,1048
F9FW19,794
F9G095,338
F9G0F0,600
F9G4I7,656
F9G554,874
F9X2G9,336
F9X7B7,331
F9X8H9,289
F9X8L4,624
F9XAH9,292
F9XBE5,316
F9XCV9,347
F9XDF3,556
F9XEY9,612
F9XKI3,780
F9XNQ6,675
F9XPY9,387
F9XQ74,420
G0RC29,561
G0RFJ8,596
G0RRF5,490
G0RYD5,406
G0S2W4,382
G0S9S6,392
G0SBB1,1141,HH|901|1129|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|90|286|#cfd01d|PF12708_Pectate lyase superfamily protein,HH|424|487|#cfd01d|PF12708_Pectate lyase superfamily protein
G0SBR5,614
G0SFX8,419
G1X3U2,944
G1X7Q1,820
G1XA94,358
G1XAG5,389
G1XGA7,384
G1XM84,387
G1XN18,643
G1XN59,387
G1XN75,787
G1XNN7,797
G1XPG4,1026
G1XQQ0,579
G1XS72,708
G1XSL1,769
G1XT03,693
G1XTB4,719
G2Q3M6,651
G2Q526,375
G2Q551,281
G2QC95,420
G2QGH3,394
G2QH67,336
G2QIM7,354
G2QJJ3,370
G2QLD3,424
G2QND8,286,HH|179|208|#b2b1b3|PF00264_Common central domain of tyrosinase
G2QRA5,396
G2QVS9,266
G2QVY2,387
G2R003,376
G2R0R5,412
G2R639,345
G2R6U9,414
G2RCR3,632
G2RFH3,650
G2RG43,331
G2X011,584
G2X461,544
G2X830,384
G2X9U2,341
G2XHL1,339
G2XIS8,545
G2XJS5,312
G2XQD0,372
G2XS53,265
G2XU65,686
G2XXS1,653
G2XZS1,517
G2Y2L8,404
G2Y4X7,584
G2Y7G1,379
G2Y9M3,353
G2YAL1,188
G2YCB1,225
G2YP57,402
G2YS45,359
G3JB66,531
G3JCC4,357
G3JDJ5,348
G3JPN7,365
G3JS58,625
G3JTH4,1380
G3JUG5,572
G3XLG7,394
G3XML2,351
G3XR01,701
G3XTJ4,406
G3XUP5,467,HH|42|301|#b2b1b3|PF00264_Common central domain of tyrosinase
G3XX77,344
G3Y3Z2,183
G3Y817,550
G4MKB2,268
G4MP53,719
G4MTU8,648
G4MWY0,357
G4N005,404
G4N0R4,406
G4N2I5,415
G4N3R0,385
G4N413,339
G4NA59,326
G4NA86,386
G4NB82,559
G4NH25,365
G4NIL4,453
G4NKN0,335
G4NL86,387
G4TM93,678
G4TM94,571
G4TM95,661,HH|47|304|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|498|622|#f2b365|PF18132_Tyosinase C-terminal domain
G4TU73,379
G4TVT3,398
G4TYT1,379
G4TZS5,214
G4U242,238
G4U8S7,685
G4UA58,643
G4UCC6,391
G4UWA4,396
G4UXG7,392
G4UXJ0,406
G4V1F2,733
G5EHG8,377
G7X5Z4,406
G7XMK9,402
G7XXG3,350
G7XZ05,341
G7Y0H6,383
G7Y109,334
G9MT56,319
G9N5E2,459
G9N609,552
G9N886,598
G9NHT6,554
G9NNK0,481
G9NPW7,392
H0EGJ6,101
H0EI16,1673,HH|676|885|#418e75|PF00667_FAD binding domain,HH|1198|1440|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|918|1019|#23ff29|PF00175_Oxidoreductase NAD-binding domain,HH|498|616|#6f83f1|PF00258_Flavodoxin,HH|192|436|#fb8f0b|PF00067_Cytochrome P450,HH|32|180|#fb8f0b|PF00067_Cytochrome P450
H0EJM3,289
H0ENP4,298
H0ESF8,325
H0EUG3,198
H0EV23,409,HH|99|351|#b2b1b3|PF00264_Common central domain of tyrosinase
H0EV51,215
H0EW86,361,HH|160|208|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|317|356|#f2b365|PF18132_Tyosinase C-terminal domain
H0EWG8,760
H1UVK4,452
H1UWR0,352
H1UXI3,627
H1UZF3,708
H1V1E6,379
H1V3M6,680
H1V647,533
H1V8W0,345
H1VAP3,411
H1VBZ6,382
H1VCJ3,348
H1VIZ6,396
H1VKD2,264
H1VMG1,195
H1VNN4,339
H1VPG5,154
H1VTK3,389
H1VWR0,403
H1VWT9,319
H1VZE2,330
H1W0D6,416
H1W196,410
H6BWF1,381
H6C0N0,405
H6C0Q8,379
H6C7R7,614
H6QSQ9,367
H8ZAQ6,321,HH|102|261|#b2b1b3|PF00264_Common central domain of tyrosinase
I1REA5,398
I1RHT4,390
I1RIA1,337
I1RJ03,350
I1RKU0,330
I1RLQ5,662
I1RNP4,556
I1RYR4,575
I1S2V3,316
I1S3N0,509
I1S3X8,390
I1S6D3,610
I2FTP4,679
I2G6B5,377
I3EIY0,304
I3EN15,304
I4YA87,383
I4YAA8,342,HH|65|271|#b2b1b3|PF00264_Common central domain of tyrosinase
I4YCE2,349
I4YFA0,418
I7ZSX1,592
I8A8A1,364
I8AD57,408
I8IKL3,358
I8TNZ4,318
I8TQM9,539
I8TSM6,309
I8TWP5,387
J0WRI2,741,HH|93|323|#b2b1b3|PF00264_Common central domain of tyrosinase
J3K3P9,658
J3KA29,411
J3NHT7,400
J3NK27,651
J3NPS5,1024,HH|26|516|#0d1440|PF00135_Carboxylesterase family,HH|778|968|#b2b1b3|PF00264_Common central domain of tyrosinase
J3NPV7,389,HH|144|331|#b2b1b3|PF00264_Common central domain of tyrosinase
J3NPY8,387
J3NUE8,377
J3NWE7,159
J3NYP8,774
J3P088,565
J3P204,339
J3P4K8,359
J3P591,415
J3P5V0,337
J3P6A1,346
J3PC00,359
J3PI09,325
J3PI99,405
J4H162,568
J4KM64,630
J4KM75,374
J4UKG1,550
J5J6Y4,441
J5JJS5,307
J5JNM7,831
J5JUH6,370
J9DAB6,326,HH|50|109|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|129|210|#b2b1b3|PF00264_Common central domain of tyrosinase
K1WC50,370
K1WIM9,832,HH|322|567|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|678|794|#f2b365|PF18132_Tyosinase C-terminal domain
K1WLZ8,374,HH|126|314|#b2b1b3|PF00264_Common central domain of tyrosinase
K1WUG0,350
K1WVB6,436,HH|192|408|#b2b1b3|PF00264_Common central domain of tyrosinase
K1WXT9,396
K1X411,474
K1XKB9,373,HH|199|217|#b2b1b3|PF00264_Common central domain of tyrosinase
K1XMQ0,400
K1XNZ9,718
K1XVY4,326
K1Y5W4,617
K2QYV7,413
K2R561,409
K2R6Z6,278
K2R777,554
K2RF87,657,HH|103|357|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|489|608|#f2b365|PF18132_Tyosinase C-terminal domain
K2RLK6,355
K2RPY3,274
K2RQ67,369
K2RZA2,409
K2S416,329
K2S7W3,284
K2S8A5,156
K3URR8,390
K3USG9,316
K3V476,337
K3V5P2,390
K3V6C2,817
K3VAE6,387
K3VGV2,556
K3VIF6,398
K3VKC5,350
K3VMY6,330
K3VNQ2,509
K3VPY0,780
K3VRC0,565
K3W2E2,322
K5UXV0,602
K5VYQ3,595
K5X0S3,650
K5X6W9,576
K5X7N2,576
K5XJW5,568
K5XUX5,610
K5XV01,556
K9F6N3,134
K9FYV2,134
K9GCI3,108
K9GD11,366
K9GHT0,108
K9GIG7,366
L2FD19,330
L2FDI2,360
L2FGF0,346
L2FHB6,348
L2FID8,356
L2FJ04,410
L2FJE7,328
L2FJH5,393
L2FMV4,307
L2FNV4,372
L2FTL5,344
L2FUC9,385
L2FUJ7,759
L2FV79,344
L2FVU6,491
L2FXF4,325
L2FXP5,331
L2FZA7,410
L2FZE5,191
L2G0J5,333
L2G1G8,299
L2G1R0,359
L2G2P9,401
L2G4Q3,404
L2G525,340
L2G624,361
L2G6T0,231
L2G7M8,548
L2G8K6,600
L2G955,374
L2GD54,386
L2GEI1,296
L2GER5,521
L2GRS8,407
L7IQS9,453
L7ISR8,330
L7IUI4,626,HH|103|333|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|475|598|#f2b365|PF18132_Tyosinase C-terminal domain
L7IVA7,339
L7IZ12,385
L7J0L3,365
L7J0V9,396
L7J4F2,386
L7J607,357
L7J8Z7,377
L7J9M9,270,HH|139|196|#b2b1b3|PF00264_Common central domain of tyrosinase
L7JAN2,326
L7JD79,412
L7JFX0,335
L7JJQ8,566
L7JMT9,415
L7JPW8,719
L7JQK5,387
L7JYP0,460,HH|197|256|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|98|188|#b2b1b3|PF00264_Common central domain of tyrosinase
L8FTG9,195
L8WEF7,751,HH|230|459|#b2b1b3|PF00264_Common central domain of tyrosinase
L8WI82,345
L8WK66,106
L8WLD5,762
L8WMT8,520
L8WQ66,749
L8WRU1,270
L8WRV6,342,HH|135|316|#b2b1b3|PF00264_Common central domain of tyrosinase
L8WSR9,345
L8WW92,388
L8X5P8,432
L8X5T2,437
L8X5X1,379
M1VXW5,387
M1W198,639
M1W9S5,544
M1WFB8,375
M1WHX7,542,HH|92|325|#b2b1b3|PF00264_Common central domain of tyrosinase
M2LQ03,398
M2LXZ1,314
M2MGH4,631
M2MQZ6,408
M2NEU0,646
M2P7Y1,565,HH|55|310|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|415|523|#f2b365|PF18132_Tyosinase C-terminal domain
M2QEA0,569
M2R9G9,559
M2RC83,553
M2RSJ8,418
M2RUH5,773
M2RYT5,344
M2S8J7,391
M2SKF1,571
M2SMT7,372
M2SQZ2,282
M2T104,718
M2T5C9,372
M2T5D0,402
M2T6M1,267
M2TE90,418
M2TEH8,403
M2TGF0,286
M2TH79,407
M2TJ41,777
M2TJP1,791
M2TK72,342
M2TUH9,306,HH|68|224|#b2b1b3|PF00264_Common central domain of tyrosinase
M2U4D0,407
M2UAA8,546
M2UBM4,323
M2UGL8,392
M2UJ14,377
M2V0Q1,719
M2VC29,773
M2YMY9,373
M2Z6I3,307,HH|32|243|#b2b1b3|PF00264_Common central domain of tyrosinase
M2ZZI0,340
M3A9A8,810
M3ADD2,397
M3AH24,637
M3AR17,299
M3AVT3,635
M3AWF4,286
M3BBI8,393
M3C0M3,319
M3C4F8,392
M3C9Q8,642
M3CDC7,354
M3CLC6,438
M3CVQ9,316
M3CWT7,370
M3D2B0,659,HH|99|349|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|492|625|#f2b365|PF18132_Tyosinase C-terminal domain
M3D2V0,812
M3D714,331
M5BHV5,175
M5BIL5,211
M5BK46,273
M5BMV6,209
M5BP05,213
M5BPG4,241
M5BRI7,183
M5BSH6,387
M5BTH6,122
M5BUD5,362
M5BUU7,368
M5BUW4,137
M5BV13,162
M5BWM6,110
M5BXB8,248
M5BYF6,284
M5BZQ9,228
M5C0A9,212
M5C199,259
M5C284,279
M5C2Q0,166
M5C2W1,120
M5C3H9,272
M5C3I8,399
M5C3Z3,275
M5C400,301
M5C4G3,272
M5C4K8,758,HH|666|697|#b2b1b3|PF00264_Common central domain of tyrosinase
M5C4L3,105
M5C5M4,110
M5C5W9,679
M5C6B1,152
M5C859,515
M5CA68,107
M5CAY8,348
M5CB51,120
M5CB61,543
M5CEE4,585
M5CER4,399
M5CEV9,252
M5CF11,355
M5CFB1,273
M5FVC3,362
M5FY28,512
M5G7D8,675
M7S888,557
M7SBG2,711
M7SCF3,268
M7SCY3,339
M7SFL8,444
M7ST71,383
M7SWL2,389
M7T064,359
M7TED0,458,HH|64|324|#b2b1b3|PF00264_Common central domain of tyrosinase
M7TJF3,413
M7TLQ8,440
M7TN32,419
M7TNA2,353
M7TNL2,372
M7U4Q1,517
M7U7E9,404
M7UD60,653
M7UHP1,686
M7UID1,265
M7UMZ7,379
M7UN52,370
M7URR6,584
M9LMA7,373
M9M4Y3,757,HH|3|35|#f7253f|PF05907_CXXC motif containing zinc binding protein, eukaryotic,HH|487|685|#b2b1b3|PF00264_Common central domain of tyrosinase
M9MF75,329
N1J7Q9,584
N1J7U8,619
N1J8Z1,617
N1PDT1,319
N1PF89,641
N1PJH7,773
N1PJJ1,329
N1PQK2,673
N1PSV7,387
N1PUW0,759
N1PVU9,347
N1Q9G7,350
N1QC15,293
N1QEA3,331
N1QEG0,394
N1QG92,359
N1RBZ8,338
N1RI80,403
N1RKC9,324
N1RTX1,569
N1RUF0,350
N1RZU9,540
N1S298,110
N1S2R4,690
N1S3E0,300
N1S3Z4,637
N1S4I7,779
N1S522,165
N1S678,586
N1S8Q1,308
N1S9D3,412
N4TKR4,303
N4TNX6,403
N4TYT8,350
N4U0H2,382
N4U644,586
N4U6B2,588
N4U7L8,779
N4U8F3,507
N4U9Y6,263
N4UAP1,698
N4UHK2,412
N4UL04,324
N4UL14,717
N4UMU4,405
N4UQ85,338
N4UQQ4,395
N4UVF3,386
N4UX86,330
N4UY89,385
N4UYU1,572
N4V373,394
N4VC89,554
N4VGA7,363
N4VGY6,361
N4VMA1,380
N4VNF7,371
N4VTM0,408
N4VXH0,665
N4VYY0,349
N4W3C6,365
N4WJE4,306
N4WPH6,773
N4WWP9,377
N4WZD1,392
N4X0Z4,595
N4X2N2,342
N4X430,282
N4X4P7,323
N4X5S5,719
N4XF43,407
N4XFZ3,418
N4XG38,403
N4XI67,372
N4XMY1,777
O42713,556
P00440,685
P0DUQ0,286
Q00024,568
Q00234,539
Q0C7G8,586
Q0C896,402
Q0CRX0,356
Q0CYP3,379
Q0TZT9,352
Q0U1I9,412
Q0U3G6,320
Q0U440,397
Q0U6S4,355
Q0U7P7,739
Q0U9F8,131
Q0UEG5,291,HH|69|155|#b2b1b3|PF00264_Common central domain of tyrosinase
Q0UID1,315,HH|141|314|#b2b1b3|PF00264_Common central domain of tyrosinase
Q0UJV2,174
Q0UNZ8,639
Q0UUJ6,408
Q0UVC7,399
Q0UVP1,403,HH|34|103|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|248|366|#f2b365|PF18132_Tyosinase C-terminal domain
Q0UXF5,381
Q0V4E5,384
Q2GNG2,353
Q2GQ28,376
Q2GQI5,396
Q2GSG2,499,HH|81|295|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|412|471|#f2b365|PF18132_Tyosinase C-terminal domain
Q2GUA5,1056,HH|953|998|#b2b1b3|PF00264_Common central domain of tyrosinase
Q2GYT0,261
Q2GZJ4,386
Q2H2F5,733,HH|109|340|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|625|732|#528018|PF20493_Fungal WD-like
Q2H5C8,363
Q2H5H1,404
Q2H7D7,699,HH|63|378|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|493|639|#f2b365|PF18132_Tyosinase C-terminal domain
Q2H7I7,420
Q2H8J8,314
Q2HCB5,821,HH|547|728|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|62|376|#51591f|PF13520_Amino acid permease,HH|378|447|#51591f|PF13520_Amino acid permease
Q2HEC0,644
Q2HF52,358
Q2HHU1,587,HH|113|246|#b2b1b3|PF00264_Common central domain of tyrosinase
Q2KH48,317
Q2KHE3,362
Q2TL94,618
Q2TWH3,318
Q2U5S1,358
Q2U7F6,364
Q2UCH2,230
Q2UFM6,309
Q2UHJ4,592
Q2UNF9,408
Q2UP46,638
Q2WG53,576
Q2WG54,576
Q4WFT7,383
Q4WQR9,151
Q5AQP2,340
Q5ATE5,850
Q5AUW8,369
Q5AXC0,674
Q5AYZ4,926,HH|639|867|#b2b1b3|PF00264_Common central domain of tyrosinase,HH|376|517|#aca1e0|PF07976_Phenol hydroxylase, C-terminal dimerisation domain,HH|7|232|#c179a8|PF01494_FAD binding domain
Q5AZ38,904
Q5B2B9,383
Q5B9I1,557
Q5BDR2,378
Q5BGU9,366
Q65Z70,626
Q7S0E7,314
Q7S218,796
Q7S4R1,408
Q7SFK3,700
Q870S6,362
Q876W6,337
Q876X8,337
Q8J130,630
Q8J2V6,299
Q92396,574
Q96TI3,618
R0IDE3,361
R0IPL7,418
R0ISP9,769
R0J3T8,248
R0J445,344
R0JQK0,374
R0JX03,385
R0KBT6,399
R0KFE9,390
R0KL62,597
R0KLC6,767
R0KRE9,383
R0KX33,282
R0M3P9,310
R1EQM2,313
R1ERX8,394
R1EVH1,145
R1EXG5,284
R1FZK3,332
R1GBN1,644
R1GBS3,731
R1GCB4,142
R1GGH2,551
R1GNX8,410
R1GTU2,364
R1GVS4,253
R1GX64,396
R7YGC4,388
R7YJT1,548
R7YPG2,654
R8BCN1,376
R8BG35,384
R8BHX9,360
R8BLV2,411
R8BP83,438
R8BPJ4,354
R8BQN2,267
R8BXV7,285
R8BXZ3,377
R9AEL9,376
R9AFG7,421
R9AFJ4,349
